init_x,init_y,init_z,init_j1,init_j2,init_j3,init_j4,init_j5,init_j6,tgt_x,tgt_y,tgt_z,tgt_j1,tgt_j2,tgt_j3,tgt_j4,tgt_j5,tgt_j6,contact_flag,contact_x,contact_y,contact_z,contact_j1,contact_j2,contact_j3,contact_j4,contact_j5,contact_j6,contact_orient_x_deg,contact_type,sensor_contact_side,sensor_contact_x,sensor_contact_y,sensor_contact_z,sensor_contact_j1,sensor_contact_j2,sensor_contact_j3,sensor_contact_j4,sensor_contact_j5,sensor_contact_j6
0.348953,0.000809,0.442916,-0.104002,-0.394459,-0.449264,-0.316821,-0.639235,-2.849307,0.495320,0.004048,0.452896,-0.047693,0.086692,-0.974540,-0.238796,-0.585048,-2.899969,1,0.434808,0.002709,0.448770,-0.059715,-0.100104,-0.743223,-0.244067,-0.630464,-2.903053,11.311451,L,left,0.434808,-0.007291,0.448770,-0.100924,-0.096555,-0.749675,-0.312872,-0.636139,-2.851677
0.285418,0.019526,0.465394,-0.048171,-0.731040,-0.295044,-0.304955,-0.451849,-2.824308,0.550453,0.015950,0.448974,-0.008621,0.263994,-1.195096,-0.181111,-0.536320,-2.939693,1,0.370069,0.018384,0.460149,0.003558,-0.352991,-0.533838,-0.146820,-0.578435,-2.971260,-27.709720,M,left,0.370069,0.008384,0.460149,-0.057870,-0.350714,-0.539002,-0.257461,-0.585175,-2.885283
0.313109,-0.001279,0.443328,-0.165518,-0.541831,-0.348405,-0.440698,-0.613333,-2.745662,0.508751,0.024492,0.516551,0.004858,0.049117,-1.123032,-0.206467,-0.393971,-2.903267,1,0.411259,0.011650,0.480063,-0.038624,-0.234669,-0.706230,-0.242323,-0.531814,-2.889277,2.548296,S,left,0.411259,0.001650,0.480063,-0.089692,-0.230922,-0.714197,-0.341063,-0.539656,-2.809393
0.321867,0.022552,0.496315,-0.007842,-0.607702,-0.458376,-0.234283,-0.404054,-2.879709,0.547844,0.035465,0.521516,0.040035,0.175952,-1.294150,-0.129852,-0.345059,-2.968125,1,0.449128,0.029824,0.510507,0.041963,-0.144818,-0.885081,-0.100080,-0.432591,-2.999274,-10.357880,M,left,0.449128,0.019824,0.510507,-0.009820,-0.144344,-0.888870,-0.222358,-0.436449,-2.893849
0.313926,0.024505,0.489793,0.040182,-0.635530,-0.417548,-0.109811,-0.409700,-2.989598,0.548244,0.043673,0.451977,0.076253,0.255004,-1.189481,-0.015568,-0.526254,-3.072924,1,0.447383,0.035422,0.468255,0.074214,-0.092427,-0.809999,-0.018585,-0.558329,-3.070848,-40.113802,S,left,0.447383,0.025422,0.468255,0.031102,-0.093941,-0.809056,-0.099351,-0.559751,-3.007128
0.313072,0.013973,0.470859,-0.078675,-0.605716,-0.388118,-0.348824,-0.490739,-2.793304,0.522568,0.038302,0.439181,0.065875,0.193047,-1.064571,-0.032626,-0.589386,-3.060411,1,0.448505,0.029701,0.450380,0.051193,-0.059732,-0.789034,-0.056932,-0.612619,-3.042568,-42.961141,L,left,0.448505,0.019701,0.450380,0.010615,-0.060436,-0.789142,-0.126914,-0.614605,-2.989798
0.373390,0.037298,0.433462,0.115622,-0.280296,-0.509018,0.050306,-0.671930,-3.121406,0.563213,0.001065,0.513455,-0.088145,0.243969,-1.381628,-0.500803,-0.362721,-2.631800,1,0.498287,0.013457,0.486094,-0.025269,0.048510,-1.031406,-0.233339,-0.488420,-2.890806,6.524062,M,left,0.498287,0.003457,0.486094,-0.062687,0.050980,-1.037812,-0.312213,-0.493027,-2.824878
0.368815,0.016846,0.443111,0.001059,-0.323134,-0.504117,-0.138950,-0.637675,-2.982839,0.556588,0.014404,0.471933,-0.019709,0.254555,-1.254418,-0.229065,-0.470839,-2.892187,1,0.498320,0.015162,0.462989,-0.011647,0.079324,-0.995672,-0.182451,-0.551266,-2.940261,-5.125320,S,left,0.498320,0.005162,0.462989,-0.046897,0.080923,-0.999801,-0.249052,-0.554784,-2.887203
0.362096,0.027576,0.489439,0.059177,-0.432821,-0.558410,-0.054756,-0.470022,-3.039450,0.502019,0.010325,0.453315,-0.025978,0.106015,-0.999014,-0.201749,-0.576336,-2.927921,1,0.446235,0.017203,0.467717,-0.004020,-0.096856,-0.805469,-0.164382,-0.564041,-2.956028,3.858686,M,left,0.446235,0.007203,0.467717,-0.046599,-0.095238,-0.809581,-0.243064,-0.568364,-2.894063
0.317998,0.021162,0.444840,0.031820,-0.536165,-0.343971,-0.094591,-0.582451,-3.012248,0.512766,-0.012306,0.448853,-0.098295,0.152457,-1.049545,-0.331417,-0.587257,-2.826962,1,0.396474,0.007677,0.446457,-0.045002,-0.227577,-0.604497,-0.216279,-0.638929,-2.925322,-29.505790,L,left,0.396474,-0.002323,0.446457,-0.093745,-0.224097,-0.610617,-0.296609,-0.645522,-2.865983
0.333046,0.025768,0.502013,0.043866,-0.568138,-0.497782,-0.103729,-0.396590,-2.994248,0.548945,0.003447,0.474981,-0.055246,0.228406,-1.231311,-0.306160,-0.475818,-2.827132,1,0.437470,0.014972,0.488938,-0.022720,-0.157181,-0.809885,-0.221513,-0.503367,-2.902623,-29.688803,S,left,0.437470,0.004972,0.488938,-0.069919,-0.154290,-0.816923,-0.317831,-0.509735,-2.823078
0.333225,0.000833,0.446962,-0.124056,-0.466339,-0.409275,-0.364404,-0.614245,-2.806744,0.502122,-0.007741,0.471000,-0.094602,0.086216,-1.036281,-0.353030,-0.536360,-2.798798,1,0.385226,-0.001807,0.454363,-0.102297,-0.279390,-0.585811,-0.323314,-0.618443,-2.839893,-40.312010,M,left,0.385226,-0.011807,0.454363,-0.153014,-0.273172,-0.595777,-0.408202,-0.628768,-2.775804
0.299847,0.013814,0.442681,-0.048704,-0.614036,-0.290186,-0.246648,-0.569339,-2.891354,0.538582,0.015393,0.494082,-0.023006,0.171049,-1.210592,-0.256046,-0.432991,-2.864123,1,0.378435,0.014334,0.459602,-0.019581,-0.319850,-0.561623,-0.186919,-0.586687,-2.940827,-38.413738,L,left,0.378435,0.004334,0.459602,-0.076834,-0.316751,-0.567802,-0.288523,-0.594107,-2.862340
0.296576,0.032890,0.524574,-0.023119,-0.742512,-0.470919,-0.413053,-0.268213,-2.697611,0.568831,0.011603,0.490152,-0.036989,0.276788,-1.343556,-0.305831,-0.410194,-2.817160,1,0.477461,0.018747,0.501704,-0.010340,-0.039136,-0.975970,-0.215302,-0.454226,-2.901967,-8.573108,L,left,0.477461,0.008747,0.501704,-0.053087,-0.036819,-0.982752,-0.311595,-0.459385,-2.819758
0.337745,0.019123,0.477502,-0.008502,-0.512929,-0.464678,-0.196348,-0.490621,-2.922126,0.508816,-0.015267,0.506786,-0.143085,0.074320,-1.145971,-0.547683,-0.444414,-2.607762,1,0.419772,0.002634,0.491543,-0.089975,-0.217275,-0.764379,-0.363492,-0.505443,-2.783700,-11.239771,M,left,0.419772,-0.007366,0.491543,-0.138603,-0.211253,-0.776504,-0.461016,-0.516082,-2.702799
0.326640,0.018034,0.469160,-0.015699,-0.546046,-0.416081,-0.205424,-0.506973,-2.916430,0.498100,0.021971,0.481705,0.008315,0.052536,-1.020454,-0.158316,-0.497708,-2.954555,1,0.398163,0.019676,0.474393,0.005927,-0.273876,-0.648942,-0.150924,-0.542568,-2.964684,-33.959388,S,left,0.398163,0.009676,0.474393,-0.049207,-0.271960,-0.653932,-0.256195,-0.548451,-2.880456
0.320151,-0.011625,0.440744,-0.221194,-0.494732,-0.377440,-0.516908,-0.649144,-2.695208,0.499447,-0.011144,0.467801,-0.105301,0.083342,-1.023406,-0.366914,-0.548773,-2.789912,1,0.381281,-0.011461,0.449969,-0.150958,-0.279404,-0.575026,-0.397197,-0.641515,-2.787812,5.477542,L,left,0.381281,-0.021461,0.449969,-0.199754,-0.271343,-0.586969,-0.475519,-0.653569,-2.729749
0.358987,0.024007,0.526068,-0.021026,-0.486280,-0.634650,-0.305396,-0.354280,-2.809718,0.576229,0.040914,0.471141,0.060331,0.320607,-1.340456,-0.055368,-0.441393,-3.038080,1,0.433104,0.029775,0.507329,0.046457,-0.196227,-0.823187,-0.087476,-0.442670,-3.010607,-1.753766,S,left,0.433104,0.019775,0.507329,-0.008769,-0.195865,-0.826754,-0.215095,-0.446600,-2.901281
0.342222,-0.017082,0.448752,-0.226300,-0.416523,-0.463143,-0.529632,-0.644612,-2.683363,0.484891,0.039427,0.442226,0.078988,0.071967,-0.917748,-0.008843,-0.614917,-3.078860,1,0.410263,0.009868,0.445640,-0.031584,-0.178428,-0.649551,-0.193084,-0.640927,-2.942938,-32.612869,S,left,0.410263,-0.000132,0.445640,-0.077458,-0.175707,-0.654640,-0.268688,-0.646358,-2.887209
0.372245,0.033122,0.495599,0.098067,-0.400695,-0.602630,0.031382,-0.457541,-3.112124,0.510941,-0.015862,0.435478,-0.105056,0.168840,-1.027552,-0.324996,-0.625262,-2.840035,1,0.424560,0.014646,0.472922,-0.018130,-0.178047,-0.737863,-0.194469,-0.552659,-2.930790,-23.769697,S,left,0.424560,0.004646,0.472922,-0.065341,-0.175552,-0.743529,-0.283061,-0.558440,-2.860343
0.375569,0.017231,0.510077,-0.044509,-0.405267,-0.650820,-0.316242,-0.422372,-2.809794,0.538406,0.047831,0.439083,0.091544,0.244262,-1.134072,0.013653,-0.570911,-3.096179,1,0.476544,0.036206,0.466054,0.068823,0.006215,-0.914625,-0.028975,-0.552446,-3.062542,37.389452,S,left,0.476544,0.026206,0.466054,0.030308,0.004844,-0.913726,-0.101791,-0.553959,-3.004831
0.374667,-0.001810,0.443731,-0.101215,-0.297026,-0.534241,-0.307250,-0.650455,-2.858945,0.544829,0.030894,0.518104,0.023589,0.168375,-1.275444,-0.172303,-0.358283,-2.930671,1,0.468387,0.016202,0.484693,-0.013993,-0.048032,-0.913470,-0.201756,-0.507301,-2.919509,-28.427383,M,left,0.468387,0.006202,0.484693,-0.055250,-0.045893,-0.919068,-0.285617,-0.512116,-2.850462
0.328795,0.021577,0.439683,0.035701,-0.476571,-0.369323,-0.083316,-0.616296,-3.022842,0.577189,0.004292,0.503962,-0.071046,0.297266,-1.422107,-0.442193,-0.367118,-2.686735,1,0.446793,0.013366,0.470218,-0.021304,-0.098469,-0.812564,-0.198842,-0.557933,-2.927927,5.834553,S,left,0.446793,0.003366,0.470218,-0.063810,-0.096138,-0.817882,-0.278039,-0.562969,-2.865171
0.370676,0.026956,0.439033,0.059781,-0.306434,-0.504113,-0.039952,-0.650487,-3.056412,0.538353,0.037315,0.449729,0.058848,0.225813,-1.142489,-0.048504,-0.544491,-3.046816,1,0.430282,0.030639,0.442835,0.060078,-0.105263,-0.714201,-0.039934,-0.641568,-3.056179,-18.605386,S,left,0.430282,0.020639,0.442835,0.017418,-0.106294,-0.713806,-0.110663,-0.643279,-3.004240
0.354657,0.025371,0.454550,0.053006,-0.401795,-0.474361,-0.056004,-0.585195,-3.042262,0.560580,0.023522,0.454119,0.012263,0.288975,-1.245254,-0.147028,-0.508718,-2.964860,1,0.470226,0.024333,0.454308,0.025895,0.003035,-0.874271,-0.103866,-0.591758,-3.005671,0.845090,M,left,0.470226,0.014333,0.454308,-0.012007,0.003242,-0.875835,-0.171171,-0.594389,-2.953949
0.351816,-0.003082,0.468768,-0.154370,-0.428254,-0.513636,-0.455519,-0.562947,-2.719684,0.568639,0.010357,0.453027,-0.027519,0.317421,-1.284797,-0.231348,-0.503952,-2.894507,1,0.458433,0.003526,0.461028,-0.056823,-0.043734,-0.845770,-0.255535,-0.585175,-2.886802,-39.407473,M,left,0.458433,-0.006474,0.461028,-0.095818,-0.040306,-0.852555,-0.325091,-0.590636,-2.832705
0.312385,0.006680,0.446089,-0.105793,-0.558384,-0.340973,-0.345534,-0.587064,-2.815623,0.556131,0.025860,0.467382,0.017656,0.257762,-1.242375,-0.143419,-0.480040,-2.965494,1,0.470900,0.019154,0.459936,0.004979,-0.003970,-0.884799,-0.144681,-0.576356,-2.972741,9.187904,M,left,0.470900,0.009154,0.459936,-0.033230,-0.002934,-0.887817,-0.214057,-0.579699,-2.918670
0.324882,0.009696,0.469927,-0.099460,-0.549726,-0.423703,-0.376572,-0.515953,-2.774793,0.507165,0.007215,0.525785,-0.075403,0.041646,-1.154687,-0.440280,-0.379461,-2.690836,1,0.410675,0.008528,0.496217,-0.067311,-0.257692,-0.738205,-0.326992,-0.485636,-2.811007,-27.539996,M,left,0.410675,-0.001472,0.496217,-0.120597,-0.252146,-0.750153,-0.438075,-0.496425,-2.717802
0.330431,0.020136,0.489817,-0.019412,-0.561920,-0.469650,-0.243570,-0.439952,-2.875865,0.489839,0.004269,0.438841,-0.043315,0.092312,-0.935391,-0.216701,-0.627912,-2.923395,1,0.419751,0.011246,0.461254,-0.029895,-0.174797,-0.704331,-0.204489,-0.590533,-2.927609,7.656188,M,left,0.419751,0.001246,0.461254,-0.075995,-0.171993,-0.710022,-0.286007,-0.596359,-2.864734
0.312435,0.019566,0.459809,0.004031,-0.592782,-0.354765,-0.161173,-0.518376,-2.954110,0.560003,0.030655,0.466699,0.032212,0.271349,-1.258481,-0.112775,-0.475992,-2.990942,1,0.474410,0.026821,0.464316,0.033279,0.000658,-0.903241,-0.095228,-0.559999,-3.010401,-11.837862,S,left,0.474410,0.016821,0.464316,-0.005188,0.000649,-0.904622,-0.166967,-0.562567,-2.953826
0.299538,0.025783,0.461943,0.092762,-0.657272,-0.319220,0.018448,-0.484248,-3.100885,0.550814,0.001556,0.465477,-0.057462,0.246140,-1.225946,-0.297746,-0.498423,-2.838028,1,0.392790,0.016792,0.463255,-0.005659,-0.274087,-0.613821,-0.163707,-0.578474,-2.958051,20.825452,L,left,0.392790,0.006792,0.463255,-0.059495,-0.271826,-0.618879,-0.260711,-0.584543,-2.882613
0.307603,0.006813,0.458473,-0.136692,-0.602914,-0.356708,-0.436590,-0.540747,-2.729834,0.483329,-0.005248,0.489233,-0.099900,0.001998,-0.993541,-0.389601,-0.499286,-2.760166,1,0.427630,-0.001425,0.479483,-0.096477,-0.172194,-0.770914,-0.352498,-0.543414,-2.800698,-17.760301,L,left,0.427630,-0.011425,0.479483,-0.141325,-0.166482,-0.781712,-0.436953,-0.552701,-2.732550
0.379419,0.014605,0.496822,-0.045203,-0.374473,-0.634690,-0.288474,-0.467351,-2.840942,0.546309,0.044291,0.510836,0.077302,0.181182,-1.268107,-0.018559,-0.373812,-3.068992,1,0.454745,0.028004,0.503147,0.033716,-0.117377,-0.891933,-0.114466,-0.453811,-2.988137,-27.024885,L,left,0.454745,0.018004,0.503147,-0.014478,-0.116763,-0.895608,-0.223267,-0.457660,-2.895536
0.369353,0.009532,0.510019,-0.111586,-0.422788,-0.647484,-0.479751,-0.432031,-2.666078,0.522528,0.006749,0.434558,-0.032884,0.199694,-1.061526,-0.204549,-0.607933,-2.929872,1,0.422185,0.008572,0.483992,-0.053875,-0.201293,-0.752313,-0.277386,-0.522712,-2.859024,25.646572,M,left,0.422185,-0.001428,0.483992,-0.102384,-0.197014,-0.761283,-0.372520,-0.530915,-2.781394
0.363960,-0.018155,0.455016,-0.208232,-0.345540,-0.540026,-0.505753,-0.632584,-2.698795,0.501663,0.010639,0.450821,-0.024271,0.108685,-0.994284,-0.196454,-0.583327,-2.932962,1,0.422188,-0.005979,0.453242,-0.102724,-0.146926,-0.711211,-0.320901,-0.625247,-2.843204,9.760533,M,left,0.422188,-0.015979,0.453242,-0.145361,-0.141538,-0.720286,-0.392096,-0.633062,-2.789599
0.297913,0.000577,0.442000,-0.181451,-0.608493,-0.303706,-0.480812,-0.599209,-2.708899,0.487160,0.022488,0.472026,0.013674,0.030219,-0.963167,-0.138431,-0.531651,-2.973812,1,0.398857,0.012265,0.458016,-0.026625,-0.242175,-0.627654,-0.196024,-0.599148,-2.935295,44.225824,M,left,0.398857,0.002265,0.458016,-0.077140,-0.239248,-0.633420,-0.284137,-0.605577,-2.867890
0.371980,0.008902,0.489883,-0.081581,-0.390604,-0.603518,-0.354871,-0.491308,-2.788248,0.535498,0.006474,0.465784,-0.042122,0.195269,-1.156246,-0.257776,-0.513064,-2.873795,1,0.442976,0.007848,0.479420,-0.049886,-0.123702,-0.816774,-0.263707,-0.534499,-2.872163,-43.896888,L,left,0.442976,-0.002152,0.479420,-0.093595,-0.120022,-0.824581,-0.348020,-0.541209,-2.803949
0.281057,0.022595,0.509924,0.097251,-0.811995,-0.375561,0.048347,-0.273420,-3.130612,0.510031,0.023385,0.501559,0.006390,0.068197,-1.100582,-0.184391,-0.434456,-2.926547,1,0.388713,0.022966,0.505991,0.009717,-0.353459,-0.675898,-0.175488,-0.436924,-2.934479,-22.417836,L,left,0.388713,0.012966,0.505991,-0.061980,-0.350079,-0.685951,-0.341870,-0.446237,-2.791209
0.371579,0.029421,0.508609,0.065939,-0.421173,-0.625293,-0.044874,-0.414568,-3.046452,0.554232,0.049945,0.456627,0.094004,0.269336,-1.223810,0.020258,-0.506289,-3.102136,1,0.455312,0.038830,0.484779,0.086066,-0.089844,-0.864341,0.003986,-0.506499,-3.088784,-41.397186,S,left,0.455312,0.028830,0.484779,0.041593,-0.091785,-0.862826,-0.087039,-0.507579,-3.014117
0.374293,-0.000214,0.485854,-0.132591,-0.370432,-0.613499,-0.446815,-0.517324,-2.715308,0.517674,0.018496,0.493386,-0.009967,0.102589,-1.119415,-0.215223,-0.452478,-2.901835,1,0.422268,0.006046,0.488374,-0.069385,-0.206075,-0.762973,-0.315578,-0.511656,-2.825314,12.076489,L,left,0.422268,-0.003954,0.488374,-0.117967,-0.201033,-0.773396,-0.412418,-0.520910,-2.745517
0.314355,0.012468,0.445723,-0.050865,-0.552615,-0.339395,-0.245931,-0.581599,-2.893815,0.506739,0.041411,0.479704,0.079290,0.085183,-1.052320,-0.010133,-0.493565,-3.077125,1,0.431004,0.030017,0.466327,0.055119,-0.145197,-0.748028,-0.053592,-0.568061,-3.043540,21.831216,S,left,0.431004,0.020017,0.466327,0.009298,-0.145887,-0.748499,-0.138042,-0.570321,-2.977410
0.325469,0.023685,0.440180,0.053384,-0.491894,-0.359551,-0.053351,-0.609852,-3.045173,0.573893,0.004877,0.447246,-0.042148,0.342859,-1.304637,-0.258191,-0.512294,-2.873336,1,0.482416,0.011803,0.444644,-0.018875,0.058204,-0.910817,-0.178048,-0.614970,-2.951026,-20.058272,M,left,0.482416,0.001803,0.444644,-0.054185,0.059916,-0.914673,-0.238610,-0.618374,-2.905270
0.356377,0.007912,0.466505,-0.074406,-0.414636,-0.508553,-0.301529,-0.556586,-2.845049,0.567543,0.018037,0.472591,-0.009629,0.289368,-1.304230,-0.213612,-0.454337,-2.903429,1,0.474710,0.013586,0.469915,-0.019285,-0.006409,-0.914903,-0.198355,-0.547541,-2.927054,36.392193,M,left,0.474710,0.003586,0.469915,-0.057748,-0.004348,-0.919867,-0.271355,-0.551847,-2.868709
0.285737,0.008059,0.446979,-0.155486,-0.684404,-0.274005,-0.469355,-0.548551,-2.704168,0.547046,0.022450,0.454784,0.010504,0.244914,-1.185913,-0.146606,-0.524043,-2.966526,1,0.402149,0.014470,0.450456,-0.012220,-0.216646,-0.626837,-0.164560,-0.623117,-2.962177,28.717096,M,left,0.402149,0.004470,0.450456,-0.060982,-0.214511,-0.631242,-0.246978,-0.628342,-2.900493
0.325108,0.020835,0.485188,-0.006976,-0.578720,-0.443130,-0.210700,-0.447029,-2.905116,0.567684,0.014000,0.525294,-0.054078,0.247065,-1.416580,-0.450092,-0.320144,-2.670925,1,0.460427,0.017022,0.507561,-0.021387,-0.102319,-0.925266,-0.246012,-0.444229,-2.874289,-38.046057,L,left,0.460427,0.007022,0.507561,-0.067851,-0.099201,-0.933898,-0.352658,-0.450710,-2.782571
0.332513,0.013883,0.475128,-0.059243,-0.528758,-0.450285,-0.300919,-0.499588,-2.835547,0.501735,0.035406,0.486662,0.057777,0.058923,-1.041646,-0.056876,-0.478582,-3.037935,1,0.444212,0.028090,0.482741,0.040847,-0.126211,-0.819704,-0.087202,-0.516297,-3.014429,34.604833,S,left,0.444212,0.018090,0.482741,-0.005130,-0.126197,-0.821624,-0.179437,-0.519366,-2.939242
0.378114,0.005284,0.483455,-0.092707,-0.356855,-0.612085,-0.360771,-0.518132,-2.788581,0.563865,-0.006715,0.523994,-0.127533,0.247796,-1.436351,-0.675657,-0.340369,-2.462290,1,0.504561,-0.002884,0.511051,-0.102255,0.049122,-1.121025,-0.460952,-0.426868,-2.681828,-6.493413,M,left,0.504561,-0.012884,0.511051,-0.139580,0.055360,-1.136096,-0.550504,-0.435057,-2.602803
0.366953,0.024225,0.460949,0.040655,-0.366405,-0.523991,-0.079907,-0.571634,-3.023087,0.534143,0.038011,0.484017,0.059636,0.167564,-1.170471,-0.055018,-0.458343,-3.038878,1,0.472498,0.032928,0.475511,0.056303,-0.021486,-0.912226,-0.054935,-0.527584,-3.041120,-16.587278,L,left,0.472498,0.022928,0.475511,0.016084,-0.022305,-0.912435,-0.134142,-0.529613,-2.977122
0.352675,0.026051,0.469130,0.055601,-0.437502,-0.492237,-0.055939,-0.531582,-3.040442,0.569172,0.000376,0.442113,-0.053454,0.335429,-1.278423,-0.271641,-0.532833,-2.865390,1,0.436599,0.016098,0.458657,-0.006088,-0.113967,-0.758070,-0.160616,-0.594188,-2.962090,17.703543,L,left,0.436599,0.006098,0.458657,-0.049093,-0.112321,-0.761973,-0.236501,-0.598476,-2.903809
0.371009,0.013665,0.436898,-0.014458,-0.300863,-0.503529,-0.159812,-0.661961,-2.970008,0.487894,0.038734,0.531908,0.071621,-0.033678,-1.068275,-0.035371,-0.358922,-3.053780,1,0.442501,0.028998,0.495010,0.043077,-0.148718,-0.833957,-0.088508,-0.479517,-3.011494,-37.260093,S,left,0.442501,0.018998,0.495010,-0.005945,-0.148591,-0.836474,-0.193717,-0.482892,-2.923491
0.284281,0.007335,0.452294,-0.185088,-0.698646,-0.288520,-0.544823,-0.535195,-2.635592,0.508385,0.013887,0.442036,-0.011521,0.143206,-1.009738,-0.168812,-0.600300,-2.956423,1,0.393080,0.010516,0.447314,-0.031905,-0.241961,-0.593009,-0.195435,-0.634113,-2.940280,-5.963852,L,left,0.393080,0.000516,0.447314,-0.081958,-0.238934,-0.598547,-0.278561,-0.640390,-2.878651
0.373853,0.029822,0.486182,0.071736,-0.381987,-0.589288,-0.026178,-0.489541,-3.063782,0.501231,-0.015123,0.446940,-0.109021,0.120572,-1.002581,-0.342417,-0.604241,-2.821842,1,0.446806,0.004081,0.463707,-0.057803,-0.086226,-0.807188,-0.258775,-0.581587,-2.883659,-26.891595,M,left,0.446806,-0.005919,0.463707,-0.098725,-0.082611,-0.814265,-0.332059,-0.587567,-2.826513
0.308592,0.020818,0.437246,0.033374,-0.561405,-0.302598,-0.089606,-0.598405,-3.017042,0.530348,0.044582,0.441734,0.083692,0.214440,-1.101570,-0.000785,-0.573552,-3.084902,1,0.388118,0.029340,0.438855,0.066798,-0.241781,-0.562697,-0.028213,-0.656379,-3.065081,4.747594,M,left,0.388118,0.019340,0.438855,0.015566,-0.242959,-0.562349,-0.111538,-0.658127,-3.004742
0.331268,-0.005420,0.468193,-0.202555,-0.505038,-0.462139,-0.557577,-0.559902,-2.632085,0.513357,0.003171,0.434413,-0.044381,0.172395,-1.024900,-0.221340,-0.618883,-2.918551,1,0.399641,-0.002194,0.455509,-0.097116,-0.230040,-0.635357,-0.314771,-0.617021,-2.846247,20.457770,S,left,0.399641,-0.012194,0.455509,-0.144682,-0.224369,-0.644731,-0.394829,-0.626145,-2.785672
0.370473,-0.002003,0.465327,-0.123474,-0.352813,-0.559606,-0.383189,-0.579814,-2.783591,0.499035,0.051010,0.468712,0.116341,0.078588,-1.010471,0.063416,-0.529618,-3.136689,1,0.416640,0.017034,0.466542,-0.004595,-0.195325,-0.699573,-0.163536,-0.571443,-2.957457,-13.193372,L,left,0.416640,0.007034,0.466542,-0.052792,-0.193411,-0.704134,-0.251450,-0.576604,-2.888664
0.319592,-0.000904,0.459190,-0.177523,-0.543926,-0.401868,-0.498178,-0.568078,-2.685270,0.546196,0.045692,0.481003,0.082901,0.211909,-1.219729,-0.002770,-0.452863,-3.083158,1,0.395899,0.014787,0.466535,-0.017670,-0.268338,-0.630200,-0.188361,-0.569646,-2.937668,29.698798,M,left,0.395899,0.004787,0.466535,-0.070933,-0.265538,-0.636154,-0.285489,-0.576371,-2.861536
0.323022,-0.001790,0.466902,-0.191546,-0.540617,-0.432092,-0.543540,-0.550440,-2.641268,0.545038,0.034014,0.445402,0.047621,0.252530,-1.165841,-0.069625,-0.548376,-3.030117,1,0.401097,0.010801,0.459341,-0.034277,-0.236330,-0.637907,-0.210683,-0.596012,-2.923523,28.068850,S,left,0.401097,0.000801,0.459341,-0.084231,-0.233098,-0.644146,-0.298138,-0.602754,-2.856407
0.351378,-0.000164,0.442358,-0.107471,-0.383172,-0.456721,-0.320814,-0.643683,-2.847211,0.520273,0.010733,0.517683,-0.053345,0.089982,-1.184181,-0.367236,-0.389058,-2.758885,1,0.451955,0.006325,0.487215,-0.059067,-0.103727,-0.863645,-0.294376,-0.510702,-2.842909,41.447742,L,left,0.451955,-0.003675,0.487215,-0.102035,-0.099598,-0.872613,-0.380709,-0.517871,-2.771705
0.324614,0.011864,0.485171,-0.111929,-0.573496,-0.459195,-0.445646,-0.465799,-2.704117,0.507508,0.016072,0.504752,-0.023653,0.057538,-1.100014,-0.259167,-0.430298,-2.861047,1,0.379910,0.013137,0.491091,-0.049080,-0.364589,-0.625348,-0.286080,-0.486711,-2.845999,6.701597,M,left,0.379910,0.003137,0.491091,-0.113389,-0.358935,-0.637589,-0.419612,-0.499158,-2.734372
0.380501,-0.012726,0.471468,-0.178504,-0.317436,-0.616622,-0.491207,-0.578785,-2.694258,0.575960,0.046304,0.487717,0.076664,0.303181,-1.365138,-0.019086,-0.398785,-3.068751,1,0.452786,0.009105,0.477477,-0.041912,-0.088473,-0.847839,-0.246739,-0.536906,-2.886407,38.849028,L,left,0.452786,-0.000895,0.477477,-0.083927,-0.085254,-0.854864,-0.327615,-0.542850,-2.821125
0.372925,-0.017341,0.439698,-0.179308,-0.284683,-0.537459,-0.424435,-0.679525,-2.777356,0.559914,0.007532,0.502521,-0.056624,0.237020,-1.329975,-0.374250,-0.391272,-2.752933,1,0.443376,-0.007970,0.463368,-0.108103,-0.092417,-0.803225,-0.347627,-0.591170,-2.814840,-39.281999,M,left,0.443376,-0.017970,0.463368,-0.148127,-0.086919,-0.813046,-0.417861,-0.598843,-2.760198
0.379603,0.000296,0.452812,-0.093417,-0.297964,-0.563243,-0.306806,-0.620151,-2.853069,0.572009,-0.002499,0.472286,-0.072866,0.309419,-1.338517,-0.360642,-0.455960,-2.776560,1,0.490068,-0.001309,0.463992,-0.071033,0.054947,-0.972767,-0.292865,-0.560932,-2.852856,-35.037461,S,left,0.490068,-0.011309,0.463992,-0.106266,0.058760,-0.980567,-0.358264,-0.566117,-2.800786
0.360553,0.028290,0.483066,0.067107,-0.429081,-0.541756,-0.035927,-0.490096,-3.055698,0.483907,0.020060,0.497921,-0.003405,-0.013620,-0.992953,-0.196406,-0.461378,-2.918920,1,0.437514,0.023155,0.492334,0.015713,-0.162444,-0.812721,-0.144957,-0.489622,-2.964981,26.653388,M,left,0.437514,0.013155,0.492334,-0.033280,-0.161111,-0.817296,-0.247876,-0.494365,-2.879381
0.322857,0.016058,0.485144,-0.069724,-0.584974,-0.445584,-0.354912,-0.453651,-2.781135,0.517947,0.006820,0.505927,-0.060046,0.093572,-1.152636,-0.354422,-0.424013,-2.776300,1,0.430748,0.010949,0.496638,-0.048210,-0.189142,-0.803805,-0.285891,-0.483619,-2.845674,-39.336299,M,left,0.430748,0.000949,0.496638,-0.097442,-0.184840,-0.813686,-0.389640,-0.492046,-2.758598
