init_x,init_y,init_z,init_j1,init_j2,init_j3,init_j4,init_j5,init_j6,tgt_x,tgt_y,tgt_z,tgt_j1,tgt_j2,tgt_j3,tgt_j4,tgt_j5,tgt_j6,contact_flag,contact_x,contact_y,contact_z,contact_j1,contact_j2,contact_j3,contact_j4,contact_j5,contact_j6,contact_orient_x_deg,contact_type,sensor_contact_side,sensor_contact_x,sensor_contact_y,sensor_contact_z,sensor_contact_j1,sensor_contact_j2,sensor_contact_j3,sensor_contact_j4,sensor_contact_j5,sensor_contact_j6
0.350819,0.000102,0.463207,-0.127937,-0.425706,-0.494175,-0.395289,-0.574252,-2.772400,0.512806,0.014021,0.491515,-0.025525,0.089422,-1.098507,-0.245950,-0.463030,-2.876777,1,0.443504,0.008066,0.479404,-0.048811,-0.121966,-0.818478,-0.261642,-0.534304,-2.873825,-10.124952,M,right,0.443504,0.018066,0.479404,-0.004016,-0.123801,-0.813625,-0.174090,-0.529441,-2.944662
0.320413,0.021061,0.433166,0.035286,-0.497328,-0.333066,-0.082241,-0.631769,-3.024510,0.540643,0.010870,0.466032,-0.028182,0.210626,-1.176612,-0.232108,-0.505429,-2.894070,1,0.399672,0.017393,0.444994,0.003778,-0.214777,-0.610111,-0.134008,-0.639744,-2.986698,8.715360,L,right,0.399672,0.027393,0.444994,0.053044,-0.214163,-0.609680,-0.051911,-0.637431,-3.047228
0.331817,0.028350,0.466309,0.087666,-0.518190,-0.423381,0.007102,-0.519120,-3.091288,0.550405,0.044141,0.446505,0.077250,0.269629,-1.192767,-0.013334,-0.537581,-3.074821,1,0.472574,0.038519,0.453557,0.079126,0.013901,-0.883918,-0.008912,-0.590682,-3.078665,31.091211,M,right,0.472574,0.048519,0.453557,0.116605,0.017092,-0.887940,0.058002,-0.590554,-3.130108
0.307035,0.011649,0.457248,-0.086620,-0.608221,-0.343791,-0.339182,-0.532326,-2.809496,0.566516,-0.004282,0.483725,-0.084044,0.280385,-1.335175,-0.405099,-0.435727,-2.733551,1,0.457019,0.002441,0.472552,-0.066553,-0.065514,-0.859263,-0.287865,-0.553248,-2.855549,-9.554872,M,right,0.457019,0.012441,0.472552,-0.025451,-0.067964,-0.853647,-0.210064,-0.548242,-2.917710
0.362316,0.011240,0.512921,-0.114618,-0.452651,-0.634926,-0.504454,-0.418039,-2.640539,0.523434,-0.019587,0.524540,-0.172851,0.116606,-1.270712,-0.719022,-0.393577,-2.434771,1,0.428730,-0.001467,0.517711,-0.133478,-0.210848,-0.862877,-0.530015,-0.438303,-2.622219,-5.210433,L,right,0.428730,0.008533,0.517711,-0.081066,-0.217554,-0.846707,-0.406585,-0.426001,-2.730309
0.341073,0.001036,0.474403,-0.150662,-0.482363,-0.491599,-0.472463,-0.532908,-2.697335,0.501268,0.047925,0.487898,0.105792,0.059172,-1.045636,0.047141,-0.474644,-3.125049,1,0.433473,0.028081,0.482187,0.043128,-0.161861,-0.780900,-0.082163,-0.519282,-3.018686,-1.718270,S,left,0.433473,0.018081,0.482187,-0.005035,-0.161878,-0.782818,-0.178281,-0.522428,-2.940511
0.312764,-0.012789,0.435983,-0.236756,-0.513840,-0.349477,-0.534537,-0.662757,-2.685671,0.575453,0.023327,0.459851,0.008606,0.329978,-1.321636,-0.164933,-0.474236,-2.946889,1,0.484960,0.010886,0.451629,-0.023838,0.054823,-0.929639,-0.192566,-0.593842,-2.937306,26.315608,S,right,0.484960,0.020886,0.451629,0.012027,0.054169,-0.927376,-0.128829,-0.591032,-2.986356
0.298294,0.030129,0.532177,0.036127,-0.743971,-0.479718,-0.200686,-0.241529,-2.895826,0.488478,-0.009583,0.502196,-0.124335,0.007646,-1.045979,-0.475988,-0.465490,-2.677254,1,0.377296,0.013633,0.519723,-0.089809,-0.404954,-0.689119,-0.454985,-0.402123,-2.681964,-28.810218,L,left,0.377296,0.003633,0.519723,-0.161335,-0.395076,-0.713046,-0.628918,-0.423034,-2.527572
0.369038,0.033020,0.495179,0.099876,-0.412427,-0.591891,0.035521,-0.456600,-3.115653,0.545796,-0.013717,0.516442,-0.140944,0.191696,-1.333264,-0.631450,-0.385177,-2.515235,1,0.462519,0.008302,0.506425,-0.060710,-0.091512,-0.937724,-0.334410,-0.452286,-2.798766,34.149118,L,right,0.462519,0.018302,0.506425,-0.014640,-0.094278,-0.929828,-0.229049,-0.446254,-2.889204
0.368389,0.004766,0.494077,-0.118900,-0.406336,-0.609407,-0.445513,-0.483659,-2.708347,0.562251,0.030990,0.458171,0.034048,0.289345,-1.257424,-0.104954,-0.494767,-2.998622,1,0.479471,0.019792,0.473503,0.003628,0.003319,-0.936407,-0.158003,-0.532703,-2.958050,-25.495892,L,right,0.479471,0.029792,0.473503,0.042589,0.003630,-0.935373,-0.081674,-0.530299,-3.019622
0.336354,0.019017,0.500762,-0.049811,-0.549388,-0.515615,-0.335080,-0.415394,-2.792012,0.531598,-0.010519,0.498885,-0.115747,0.153193,-1.215715,-0.481009,-0.440587,-2.666913,1,0.425181,0.005579,0.499908,-0.079946,-0.210099,-0.796952,-0.360127,-0.478715,-2.781307,39.705625,S,right,0.425181,0.015579,0.499908,-0.027540,-0.213759,-0.787821,-0.246672,-0.470723,-2.877180
0.379342,0.021327,0.484458,0.011257,-0.359229,-0.604805,-0.151167,-0.501170,-2.960792,0.494398,0.030517,0.438438,0.046124,0.106291,-0.948843,-0.065108,-0.619052,-3.036674,1,0.451362,0.027080,0.455652,0.039368,-0.059942,-0.806052,-0.079287,-0.596038,-3.024817,22.394430,S,left,0.451362,0.017080,0.455652,-0.001336,-0.060172,-0.806971,-0.151145,-0.598461,-2.969827
0.377155,-0.002756,0.452954,-0.111453,-0.305578,-0.558302,-0.337880,-0.621953,-2.829303,0.510951,0.002608,0.495003,-0.069359,0.082699,-1.105798,-0.348899,-0.460544,-2.787625,1,0.439125,-0.000271,0.472430,-0.082556,-0.123698,-0.797014,-0.315146,-0.560916,-2.834804,-9.929593,L,right,0.439125,0.009729,0.472430,-0.038828,-0.126836,-0.790374,-0.233466,-0.554875,-2.899767
0.360810,-0.010614,0.453440,-0.169766,-0.361415,-0.517275,-0.440650,-0.625177,-2.749030,0.559679,-0.014870,0.518028,-0.146713,0.240918,-1.410498,-0.687883,-0.366269,-2.457082,1,0.442407,-0.012360,0.479941,-0.137353,-0.117115,-0.834234,-0.432032,-0.548479,-2.735609,34.179881,M,right,0.442407,-0.002360,0.479941,-0.095034,-0.122546,-0.823734,-0.351646,-0.540034,-2.800704
0.339099,0.020314,0.493177,-0.015664,-0.530227,-0.501410,-0.235032,-0.439125,-2.883169,0.567077,0.013627,0.498900,-0.034550,0.262557,-1.350509,-0.315154,-0.389368,-2.805784,1,0.427200,0.017730,0.495389,-0.013171,-0.201511,-0.784669,-0.209390,-0.483004,-2.910308,-1.353577,M,left,0.427200,0.007730,0.495389,-0.064524,-0.198680,-0.792051,-0.318208,-0.489795,-2.819225
0.374538,0.026164,0.452674,0.052307,-0.321084,-0.535986,-0.055667,-0.604281,-3.043216,0.521261,-0.005181,0.485866,-0.090500,0.129183,-1.138255,-0.383168,-0.480072,-2.761695,1,0.435381,0.013166,0.466438,-0.021550,-0.130674,-0.766131,-0.194902,-0.571924,-2.932772,23.194487,L,left,0.435381,0.003166,0.466438,-0.065529,-0.128290,-0.771385,-0.275020,-0.577138,-2.870017
0.318721,0.018811,0.446111,0.009475,-0.535706,-0.349027,-0.135691,-0.579859,-2.980081,0.563161,0.035653,0.488760,0.044309,0.257318,-1.305389,-0.098422,-0.414309,-2.999786,1,0.416586,0.025554,0.463186,0.037721,-0.189756,-0.692991,-0.084286,-0.579444,-3.020081,11.792533,M,right,0.416586,0.035554,0.463186,0.086188,-0.187794,-0.694436,0.003757,-0.578455,-3.088431
0.376490,0.003760,0.442892,-0.069963,-0.291057,-0.534862,-0.255057,-0.649207,-2.897939,0.579461,0.004190,0.440595,-0.042535,0.369737,-1.323235,-0.255248,-0.520383,-2.876976,1,0.466917,0.003951,0.441869,-0.047383,0.015453,-0.851202,-0.221280,-0.635723,-2.921091,20.192409,L,right,0.466917,0.013951,0.441869,-0.010476,0.014009,-0.847886,-0.159494,-0.632388,-2.966994
0.327842,0.005344,0.437517,-0.087065,-0.471340,-0.371311,-0.288838,-0.636490,-2.870102,0.537194,0.012279,0.465234,-0.023287,0.200373,-1.159946,-0.219702,-0.510781,-2.905065,1,0.462526,0.009805,0.455348,-0.029831,-0.022644,-0.849879,-0.202400,-0.596991,-2.930081,-40.198412,M,left,0.462526,-0.000195,0.455348,-0.068226,-0.020325,-0.854807,-0.269852,-0.601335,-2.878284
0.330551,-0.009531,0.458244,-0.214515,-0.487564,-0.441972,-0.546978,-0.597044,-2.653080,0.481709,0.039024,0.459403,0.078209,0.033641,-0.926127,-0.010918,-0.568220,-3.076966,1,0.435383,0.024143,0.459048,0.028979,-0.118789,-0.753040,-0.098473,-0.590930,-3.009773,2.835426,M,left,0.435383,0.014143,0.459048,-0.014717,-0.118510,-0.754859,-0.176137,-0.593983,-2.950060
0.376300,-0.013418,0.446779,-0.162490,-0.289747,-0.555826,-0.410740,-0.653061,-2.780385,0.499786,-0.016557,0.469436,-0.124493,0.084895,-1.032790,-0.406592,-0.547379,-2.756633,1,0.452026,-0.015343,0.460673,-0.132143,-0.056221,-0.836584,-0.386978,-0.600545,-2.785504,14.003472,L,left,0.452026,-0.025343,0.460673,-0.170009,-0.050033,-0.847413,-0.452468,-0.608341,-2.734732
0.297531,0.004726,0.449031,-0.160176,-0.628966,-0.312659,-0.465397,-0.565269,-2.712043,0.568897,0.013067,0.500907,-0.037883,0.267299,-1.363852,-0.330312,-0.382150,-2.791083,1,0.403669,0.007988,0.469321,-0.053249,-0.243629,-0.664406,-0.256368,-0.566540,-2.883152,21.763882,M,left,0.403669,-0.002012,0.469321,-0.103661,-0.239421,-0.672470,-0.348308,-0.574705,-2.810729
0.310603,0.016525,0.473485,-0.058573,-0.622749,-0.383618,-0.315209,-0.473379,-2.818968,0.556655,0.012210,0.515164,-0.048759,0.214789,-1.338184,-0.382637,-0.360369,-2.740139,1,0.406838,0.014838,0.489787,-0.028385,-0.265083,-0.707437,-0.235273,-0.499113,-2.890589,-23.698440,S,left,0.406838,0.004838,0.489787,-0.083453,-0.261350,-0.716079,-0.348056,-0.507517,-2.797190
0.298949,0.020757,0.477986,-0.028955,-0.685710,-0.357088,-0.271641,-0.431184,-2.850265,0.550188,0.035324,0.433099,0.051483,0.287140,-1.175426,-0.059840,-0.573153,-3.038837,1,0.398740,0.026543,0.460157,0.046942,-0.246905,-0.627636,-0.066737,-0.587093,-3.034047,-12.518749,L,right,0.398740,0.036543,0.460157,0.099410,-0.244391,-0.629746,0.027449,-0.586705,-3.106680
0.368458,0.013332,0.486085,-0.048826,-0.401058,-0.579568,-0.280694,-0.495592,-2.851948,0.560185,0.024515,0.511956,-0.001682,0.226097,-1.336159,-0.244171,-0.360028,-2.865968,1,0.438175,0.017398,0.495492,-0.014172,-0.163753,-0.822962,-0.211711,-0.482656,-2.908311,-1.227742,L,right,0.438175,0.027398,0.495492,0.035866,-0.164254,-0.819721,-0.104241,-0.478799,-2.998275
0.305841,0.003880,0.449125,-0.148128,-0.590820,-0.334575,-0.433644,-0.575683,-2.741241,0.481672,0.008220,0.508132,-0.059068,-0.029279,-1.012277,-0.339301,-0.440188,-2.792416,1,0.375164,0.005591,0.472390,-0.081876,-0.351372,-0.579944,-0.319231,-0.550671,-2.829514,-44.168497,S,right,0.375164,0.015591,0.472390,-0.019815,-0.354996,-0.572252,-0.201305,-0.541806,-2.923978
0.332766,0.028461,0.485975,0.089046,-0.547020,-0.463363,0.011246,-0.450322,-3.095094,0.560302,0.041371,0.463126,0.065912,0.278192,-1.256208,-0.038976,-0.482960,-3.053010,1,0.403863,0.032495,0.478835,0.075439,-0.259276,-0.674656,-0.017162,-0.526810,-3.071640,10.910986,M,left,0.403863,0.022495,0.478835,0.019734,-0.260557,-0.674676,-0.127107,-0.528741,-2.982758
0.334657,0.022856,0.446175,0.042420,-0.466316,-0.397793,-0.073687,-0.597741,-3.029191,0.525713,0.034633,0.473950,0.050829,0.152201,-1.119962,-0.069840,-0.493878,-3.027687,1,0.397384,0.026723,0.455294,0.048943,-0.242634,-0.615989,-0.061685,-0.602880,-3.038582,-16.466259,L,left,0.397384,0.016723,0.455294,-0.002809,-0.242957,-0.617044,-0.152142,-0.605689,-2.969779
0.376321,-0.004242,0.488442,-0.157532,-0.362879,-0.631926,-0.501839,-0.517165,-2.667787,0.536267,0.022634,0.515671,-0.006288,0.142207,-1.237386,-0.247202,-0.375463,-2.864951,1,0.450662,0.008249,0.501098,-0.059646,-0.125599,-0.884289,-0.319622,-0.470317,-2.814657,-3.140826,L,right,0.450662,0.018249,0.501098,-0.012355,-0.128231,-0.876989,-0.215471,-0.464248,-2.902975
0.301772,0.004718,0.436005,-0.124674,-0.582811,-0.293553,-0.365809,-0.613699,-2.805507,0.537298,0.049398,0.507973,0.099842,0.155388,-1.226299,0.041102,-0.390054,-3.121790,1,0.448918,0.032632,0.480967,0.060664,-0.107213,-0.833977,-0.046934,-0.519936,-3.047374,37.260423,S,right,0.448918,0.042632,0.480967,0.105524,-0.104443,-0.836921,0.042843,-0.519689,-3.120334
0.341813,0.025901,0.473045,0.057754,-0.488817,-0.465624,-0.054005,-0.506821,-3.041209,0.548639,0.054013,0.453865,0.108039,0.256704,-1.197860,0.047855,-0.519988,-3.124401,1,0.429569,0.037829,0.464907,0.091487,-0.145803,-0.742692,0.013522,-0.572225,-3.096066,-30.543950,L,right,0.429569,0.047829,0.464907,0.136965,-0.141715,-0.747616,0.096927,-0.573339,3.122029
0.353618,0.025510,0.498995,0.038428,-0.479885,-0.551902,-0.108868,-0.431029,-2.991602,0.530837,0.038227,0.433248,0.064055,0.227914,-1.092934,-0.035534,-0.595932,-3.058324,1,0.430376,0.031018,0.470519,0.059493,-0.154017,-0.752112,-0.046460,-0.555002,-3.048749,11.979516,M,left,0.430376,0.021018,0.470519,0.012793,-0.154850,-0.752437,-0.134350,-0.557168,-2.979208
0.340970,0.026678,0.528006,-0.007384,-0.559783,-0.586481,-0.287127,-0.326441,-2.822957,0.566596,0.040402,0.445914,0.062461,0.320822,-1.263639,-0.043467,-0.518246,-3.050149,1,0.417962,0.031362,0.499993,0.061571,-0.239828,-0.758180,-0.050178,-0.463149,-3.043113,-44.380979,S,left,0.417962,0.021362,0.499993,0.003787,-0.240200,-0.760215,-0.178336,-0.466300,-2.934797
0.375754,0.016034,0.506851,-0.049289,-0.400560,-0.645147,-0.320134,-0.433529,-2.808130,0.562636,0.051106,0.508830,0.097738,0.239912,-1.340395,0.038383,-0.360431,-3.119924,1,0.484427,0.036428,0.508002,0.064468,-0.022598,-1.010044,-0.047028,-0.428437,-3.044909,-13.017612,M,right,0.484427,0.046428,0.508002,0.108867,-0.019690,-1.013477,0.059266,-0.428144,-3.136698
0.345707,0.013636,0.473816,-0.047829,-0.472166,-0.485692,-0.267589,-0.517285,-2.866287,0.538051,-0.020536,0.497487,-0.146739,0.182153,-1.255809,-0.557376,-0.444392,-2.598963,1,0.416366,0.001083,0.482512,-0.091944,-0.216340,-0.736413,-0.349621,-0.533089,-2.800966,-2.596578,M,right,0.416366,0.011083,0.482512,-0.041820,-0.220189,-0.728167,-0.251618,-0.525215,-2.880685
0.325005,-0.008019,0.442172,-0.190455,-0.482000,-0.388061,-0.468210,-0.639892,-2.731333,0.552818,0.036111,0.482656,0.049021,0.229731,-1.249258,-0.081560,-0.442374,-3.015665,1,0.449412,0.016080,0.464280,-0.007766,-0.080763,-0.812205,-0.168808,-0.573755,-2.953550,-25.366573,M,left,0.449412,0.006080,0.464280,-0.049330,-0.079071,-0.816339,-0.244459,-0.578010,-2.894424
0.282977,0.012055,0.452781,-0.134904,-0.713085,-0.275197,-0.454549,-0.514170,-2.707905,0.561994,0.047537,0.460807,0.084582,0.288037,-1.262789,0.000982,-0.485930,-3.086331,1,0.385279,0.025065,0.455724,0.042791,-0.287416,-0.575967,-0.072955,-0.598443,-3.029785,-41.052754,M,right,0.385279,0.035065,0.455724,0.098424,-0.284954,-0.577869,0.025252,-0.597996,-3.104801
0.347785,-0.007664,0.460515,-0.177488,-0.426082,-0.490398,-0.477196,-0.593964,-2.710342,0.576907,0.050127,0.531794,0.090776,0.271957,-1.450810,0.023779,-0.281902,-3.107617,1,0.487460,0.027566,0.503967,0.025865,-0.009017,-1.014885,-0.136223,-0.440169,-2.968599,13.570185,L,right,0.487460,0.037566,0.503967,0.068888,-0.007885,-1.014749,-0.035679,-0.438280,-3.054893
0.372033,-0.000348,0.487208,-0.137638,-0.380384,-0.610488,-0.461661,-0.512934,-2.701448,0.541943,-0.003383,0.487335,-0.083510,0.194624,-1.228176,-0.386784,-0.455146,-2.753549,1,0.438974,-0.001544,0.487258,-0.097856,-0.144161,-0.825004,-0.370768,-0.519440,-2.780429,2.860096,L,right,0.438974,0.008456,0.487258,-0.052290,-0.148192,-0.816226,-0.279506,-0.511960,-2.855536
0.378613,0.019368,0.501543,-0.015480,-0.385044,-0.637751,-0.230321,-0.447694,-2.888278,0.557538,0.031486,0.519824,0.021934,0.210333,-1.335990,-0.186141,-0.340256,-2.916718,1,0.484266,0.026523,0.512338,0.018960,-0.028530,-1.018244,-0.159949,-0.418420,-2.946388,-27.273019,S,left,0.484266,0.016523,0.512338,-0.025751,-0.027232,-1.023684,-0.268923,-0.422624,-2.851486
0.342023,0.023794,0.526594,-0.063572,-0.550227,-0.599949,-0.452142,-0.341340,-2.672776,0.491966,0.017494,0.483596,-0.008866,0.030487,-1.000789,-0.194469,-0.497844,-2.924492,1,0.416197,0.020678,0.505324,-0.003361,-0.252861,-0.765082,-0.200885,-0.450225,-2.913906,9.076444,S,right,0.416197,0.030678,0.505324,0.057151,-0.252890,-0.762032,-0.062108,-0.446471,-3.032469
0.366398,0.011622,0.487455,-0.063945,-0.410045,-0.578183,-0.315571,-0.492023,-2.821854,0.524233,-0.009741,0.448353,-0.088202,0.188013,-1.094388,-0.318255,-0.575931,-2.835214,1,0.471798,-0.002644,0.461343,-0.078072,0.000852,-0.899808,-0.296927,-0.580594,-2.853180,30.594068,M,left,0.471798,-0.012644,0.461343,-0.114951,0.004965,-0.907796,-0.363161,-0.586295,-2.801290
0.367057,-0.003830,0.433751,-0.109965,-0.302565,-0.495929,-0.308350,-0.683615,-2.865194,0.564762,0.027838,0.437872,0.026802,0.324789,-1.245068,-0.110427,-0.542921,-2.997221,1,0.476586,0.013714,0.436034,-0.010200,0.054806,-0.877942,-0.156755,-0.642963,-2.970171,9.827882,L,right,0.476586,0.023714,0.436034,0.025399,0.054709,-0.876813,-0.097734,-0.640678,-3.013586
0.364253,-0.002964,0.475350,-0.146828,-0.391054,-0.563862,-0.451441,-0.548555,-2.719302,0.482649,0.026748,0.449438,0.033767,0.050701,-0.915479,-0.089019,-0.597608,-3.017445,1,0.415026,0.009777,0.464238,-0.038904,-0.195866,-0.693382,-0.223685,-0.582123,-2.911428,8.280260,M,right,0.415026,0.019777,0.464238,0.009537,-0.197171,-0.689804,-0.136040,-0.577638,-2.979615
0.336218,0.029477,0.501616,0.101866,-0.553503,-0.505887,0.045127,-0.401641,-3.125088,0.540218,-0.005156,0.463358,-0.077903,0.216724,-1.180810,-0.329383,-0.518582,-2.815019,1,0.466912,0.007289,0.477106,-0.047422,-0.040881,-0.899998,-0.259178,-0.533596,-2.875735,-40.821836,S,left,0.466912,-0.002711,0.477106,-0.087159,-0.037576,-0.907224,-0.336167,-0.539276,-2.813367
0.378666,0.011233,0.479121,-0.051109,-0.351309,-0.598913,-0.270446,-0.525361,-2.865184,0.569880,0.033810,0.521589,0.026682,0.251715,-1.396597,-0.182063,-0.320563,-2.918907,1,0.483068,0.023560,0.502308,0.009810,-0.021659,-0.996247,-0.171108,-0.448188,-2.939272,-27.164589,M,right,0.483068,0.033560,0.502308,0.053011,-0.021224,-0.994745,-0.071776,-0.445662,-3.024176
0.363123,0.021067,0.465155,0.018808,-0.389252,-0.519088,-0.123306,-0.555515,-2.987848,0.503525,0.012402,0.480095,-0.026907,0.073138,-1.042873,-0.231092,-0.501540,-2.894403,1,0.454919,0.015402,0.474923,-0.013986,-0.078830,-0.848507,-0.190230,-0.540809,-2.932815,23.669124,L,right,0.454919,0.025402,0.474923,0.028612,-0.079186,-0.846257,-0.107879,-0.537629,-2.998916
0.356233,0.029818,0.508027,0.081512,-0.480134,-0.577684,-0.006613,-0.402871,-3.079719,0.515404,0.031323,0.462247,0.042799,0.134776,-1.061355,-0.080555,-0.535433,-3.020775,1,0.413582,0.030360,0.491532,0.058610,-0.244096,-0.728361,-0.054014,-0.488793,-3.040642,-16.539056,M,right,0.413582,0.040360,0.491532,0.114968,-0.240993,-0.731418,0.065289,-0.489102,-3.139747
0.327468,0.016190,0.454919,-0.018104,-0.515312,-0.392527,-0.191929,-0.560576,-2.933761,0.560911,0.029228,0.525584,0.008747,0.218147,-1.365274,-0.238900,-0.321786,-2.866815,1,0.490774,0.025311,0.504353,0.015647,0.001547,-1.028902,-0.161005,-0.438047,-2.947083,-24.331290,M,left,0.490774,0.015311,0.504353,-0.026303,0.002752,-1.033733,-0.258927,-0.441993,-2.862803
0.363311,0.019251,0.532039,-0.094613,-0.467848,-0.683337,-0.535023,-0.353882,-2.598121,0.543269,0.030832,0.504107,0.028381,0.175473,-1.242510,-0.143637,-0.397152,-2.959102,1,0.428752,0.023462,0.521881,0.002651,-0.227002,-0.839686,-0.208491,-0.401442,-2.902222,43.222016,L,right,0.428752,0.033462,0.521881,0.066711,-0.226905,-0.836199,-0.044663,-0.397918,-3.046265
0.368286,-0.001370,0.455080,-0.112077,-0.343248,-0.532740,-0.344637,-0.610703,-2.821516,0.557195,-0.006555,0.463705,-0.081380,0.271573,-1.258359,-0.349775,-0.498136,-2.793912,1,0.467166,-0.004084,0.459595,-0.083725,-0.010841,-0.880845,-0.303578,-0.588844,-2.849446,-34.174286,S,left,0.467166,-0.014084,0.459595,-0.120890,-0.006525,-0.889041,-0.369450,-0.594741,-2.798174
0.352053,-0.017942,0.437946,-0.204383,-0.356939,-0.471029,-0.465070,-0.682185,-2.746980,0.525573,0.011632,0.471702,-0.026994,0.154929,-1.120347,-0.229479,-0.505759,-2.896301,1,0.423175,-0.005821,0.451782,-0.100832,-0.141106,-0.712261,-0.315729,-0.629331,-2.848058,4.434291,L,left,0.423175,-0.015821,0.451782,-0.143212,-0.135834,-0.721136,-0.386150,-0.636936,-2.795240
0.341156,0.028019,0.459018,0.078140,-0.464988,-0.439331,-0.011254,-0.556389,-3.076620,0.563010,0.005068,0.507528,-0.069063,0.244934,-1.359219,-0.425781,-0.375945,-2.703418,1,0.412636,0.020624,0.474648,0.010605,-0.222794,-0.697762,-0.141453,-0.544261,-2.972443,-29.824311,M,right,0.412636,0.030624,0.474648,0.062474,-0.221983,-0.697169,-0.041722,-0.541888,-3.052162
0.337122,0.017937,0.460070,-0.003992,-0.484657,-0.430160,-0.167638,-0.551717,-2.952170,0.561071,0.018445,0.481421,-0.010283,0.258218,-1.287945,-0.221786,-0.439942,-2.894744,1,0.431365,0.018151,0.469055,-0.000070,-0.149020,-0.754323,-0.157348,-0.562540,-2.961450,-31.957726,S,left,0.431365,0.008151,0.469055,-0.045621,-0.147412,-0.758470,-0.241687,-0.567148,-2.894977
0.333192,0.010875,0.489410,-0.114200,-0.542458,-0.493793,-0.453401,-0.463442,-2.696743,0.558936,0.008659,0.513388,-0.060594,0.225301,-1.349237,-0.414296,-0.364026,-2.711765,1,0.457222,0.009658,0.502584,-0.052831,-0.105652,-0.909441,-0.308297,-0.463583,-2.823291,-12.826064,L,right,0.457222,0.019658,0.502584,-0.006321,-0.107995,-0.902579,-0.204454,-0.457948,-2.911677
0.348665,-0.013992,0.433107,-0.182089,-0.362963,-0.447256,-0.422605,-0.691227,-2.782183,0.509684,-0.007598,0.483121,-0.099031,0.095714,-1.087857,-0.388306,-0.498457,-2.761097,1,0.429379,-0.010787,0.458177,-0.122790,-0.128937,-0.748109,-0.363027,-0.612560,-2.807436,-18.510932,M,right,0.429379,-0.000787,0.458177,-0.080218,-0.133489,-0.739969,-0.289705,-0.605486,-2.863526
0.348953,0.000809,0.442916,-0.104002,-0.394459,-0.449264,-0.316821,-0.639235,-2.849307,0.495320,0.004048,0.452896,-0.047693,0.086692,-0.974540,-0.238796,-0.585048,-2.899969,1,0.422472,0.002436,0.447929,-0.063424,-0.139541,-0.698662,-0.248488,-0.636107,-2.900639,43.588261,M,right,0.422472,0.012436,0.447929,-0.019428,-0.141684,-0.694309,-0.174923,-0.631406,-2.955328
0.301699,0.021673,0.450614,0.036069,-0.624876,-0.304583,-0.094083,-0.533034,-3.009749,0.503578,0.045005,0.465751,0.093122,0.095118,-1.021517,0.017567,-0.534346,-3.099635,1,0.401667,0.033227,0.458110,0.080838,-0.231334,-0.635563,-0.005831,-0.593792,-3.081045,-31.543943,S,left,0.401667,0.023227,0.458110,0.029574,-0.233049,-0.634585,-0.096812,-0.595061,-3.011312
0.285418,0.019526,0.465394,-0.048171,-0.731040,-0.295044,-0.304955,-0.451849,-2.824308,0.550453,0.015950,0.448974,-0.008621,0.263994,-1.195096,-0.181111,-0.536320,-2.939693,1,0.383424,0.018204,0.459322,0.003321,-0.301279,-0.576175,-0.145176,-0.587737,-2.973410,7.321618,M,right,0.383424,0.028204,0.459322,0.060498,-0.300619,-0.575380,-0.042520,-0.585068,-3.052677
0.313109,-0.001279,0.443328,-0.165518,-0.541831,-0.348405,-0.440698,-0.613333,-2.745662,0.508751,0.024492,0.516551,0.004858,0.049117,-1.123032,-0.206467,-0.393971,-2.903267,1,0.375838,0.006984,0.466806,-0.068398,-0.340249,-0.570247,-0.284798,-0.567362,-2.860496,38.976772,S,left,0.375838,-0.003016,0.466806,-0.126025,-0.334703,-0.580150,-0.389012,-0.578318,-2.778498
0.321867,0.022552,0.496315,-0.007842,-0.607702,-0.458376,-0.234283,-0.404054,-2.879709,0.547844,0.035465,0.521516,0.040035,0.175952,-1.294150,-0.129852,-0.345059,-2.968125,1,0.427291,0.028576,0.508072,0.040837,-0.217425,-0.804811,-0.101066,-0.440311,-2.998830,39.362429,M,right,0.427291,0.038576,0.508072,0.098881,-0.215228,-0.806199,0.034484,-0.439472,-3.115088
0.313926,0.024505,0.489793,0.040182,-0.635530,-0.417548,-0.109811,-0.409700,-2.989598,0.548244,0.043673,0.451977,0.076253,0.255004,-1.189481,-0.015568,-0.526254,-3.072924,1,0.422859,0.033416,0.472213,0.073212,-0.181941,-0.728916,-0.020746,-0.549914,-3.069034,23.297782,L,right,0.422859,0.043416,0.472213,0.121724,-0.178470,-0.732758,0.071483,-0.550515,3.140889
0.313072,0.013973,0.470859,-0.078675,-0.605716,-0.388118,-0.348824,-0.490739,-2.793304,0.522568,0.038302,0.439181,0.065875,0.193047,-1.064571,-0.032626,-0.589386,-3.060411,1,0.459285,0.030953,0.448750,0.053918,-0.021855,-0.826761,-0.052215,-0.612657,-3.046130,5.005307,M,left,0.459285,0.020953,0.448750,0.015041,-0.022695,-0.826592,-0.119268,-0.614486,-2.995576
0.373390,0.037298,0.433462,0.115622,-0.280296,-0.509018,0.050306,-0.671930,-3.121406,0.563213,0.001065,0.513455,-0.088145,0.243969,-1.381628,-0.500803,-0.362721,-2.631800,1,0.479194,0.017102,0.478049,-0.008179,-0.003730,-0.943051,-0.185139,-0.520837,-2.934726,29.513173,L,left,0.479194,0.007102,0.478049,-0.047183,-0.001995,-0.947745,-0.262627,-0.524985,-2.871578
